customer_id,tenure,monthly_charges,total_charges,num_products,num_complaints,days_since_last_login,contract,payment_method,internet_service,churn
C002342,40,107.79,4375.34,5,1,30,month-to-month,bank_transfer,fiber,0
C006520,1,60.48,95.91,5,1,22,two-year,credit_card,none,0
C007310,63,111.42,7027.64,3,0,77,two-year,electronic_check,fiber,0
C006046,9,108.65,940.47,3,1,0,one-year,credit_card,fiber,0
C002158,59,39.31,2340.12,4,0,41,month-to-month,credit_card,none,0
C009288,26,53.94,1318.81,2,0,6,month-to-month,mailed_check,fiber,0
C006589,36,40.92,1450.67,3,0,23,month-to-month,mailed_check,dsl,0
C001497,57,67.2,3844.56,5,0,10,one-year,mailed_check,dsl,0
C004545,55,47.5,2556.27,5,0,45,one-year,mailed_check,none,0
C006465,38,93.43,3497.34,4,0,4,month-to-month,electronic_check,fiber,0
C004257,7,110.0,830.18,4,0,76,one-year,bank_transfer,dsl,0
C002422,8,48.28,468.29,1,0,45,month-to-month,electronic_check,dsl,0
C008564,10,86.84,888.21,3,0,46,month-to-month,bank_transfer,fiber,1
C005185,47,28.88,1250.08,3,0,55,month-to-month,bank_transfer,dsl,0
C005647,69,101.63,6942.96,3,0,72,two-year,mailed_check,fiber,0
C000357,65,61.67,4008.24,4,0,14,one-year,mailed_check,dsl,0
C005242,66,43.55,2832.36,5,0,75,month-to-month,bank_transfer,none,0
C008011,14,80.53,1157.62,5,1,20,two-year,mailed_check,dsl,0
C009240,21,25.66,488.08,5,0,34,two-year,credit_card,fiber,0
C002092,58,103.7,5968.22,2,0,17,two-year,electronic_check,none,0
C005409,52,46.7,2479.0,1,0,87,two-year,mailed_check,fiber,0
C002015,23,116.76,2738.46,4,0,64,month-to-month,mailed_check,dsl,1
C009059,40,30.59,1300.61,4,0,25,month-to-month,bank_transfer,none,0
C004044,30,50.76,1524.74,1,1,2,two-year,mailed_check,fiber,0
C000187,28,73.05,2014.55,4,0,56,one-year,credit_card,fiber,0
C006858,31,81.71,2542.1,3,0,19,month-to-month,mailed_check,none,0
C003655,35,40.8,1498.08,5,0,57,one-year,bank_transfer,fiber,0
C003426,35,99.0,3488.86,3,0,22,two-year,electronic_check,dsl,0
C007194,54,44.9,2420.84,5,0,69,one-year,credit_card,dsl,0
C001381,21,107.2,2265.78,3,0,22,month-to-month,electronic_check,none,0
C007468,66,44.72,2898.9,3,0,46,month-to-month,credit_card,fiber,0
C000413,10,38.87,402.69,4,2,49,month-to-month,bank_transfer,dsl,0
C005037,40,82.23,3282.91,5,0,19,month-to-month,mailed_check,dsl,0
C004897,42,99.67,4182.82,2,0,71,one-year,bank_transfer,none,1
C003336,38,102.8,3914.31,3,0,75,month-to-month,mailed_check,dsl,0
C003606,24,42.24,975.69,5,1,4,two-year,mailed_check,fiber,0
C003175,41,109.34,4429.93,5,1,77,month-to-month,credit_card,none,0
C002241,48,48.99,2374.15,5,0,41,one-year,electronic_check,fiber,0
C009708,63,73.03,4563.77,4,2,44,month-to-month,mailed_check,dsl,0
C007796,63,107.44,6794.04,5,1,66,two-year,mailed_check,dsl,0
C000256,49,80.21,4002.74,4,1,25,month-to-month,electronic_check,fiber,0
C008620,2,81.11,80.27,2,1,55,two-year,electronic_check,fiber,0
C000200,27,45.73,1189.22,5,1,36,month-to-month,credit_card,fiber,0
C002235,57,98.19,5599.02,5,0,15,month-to-month,credit_card,fiber,0
C004743,24,84.34,1999.75,5,0,32,month-to-month,electronic_check,dsl,1
C001767,34,67.58,2285.72,5,0,11,one-year,credit_card,dsl,0
C004236,69,56.07,3880.71,3,1,76,month-to-month,mailed_check,fiber,0
C006729,23,38.1,886.69,3,1,69,month-to-month,electronic_check,fiber,0
C008450,41,61.35,2568.24,5,0,71,month-to-month,electronic_check,dsl,1
C007277,58,86.43,4985.51,5,1,3,month-to-month,bank_transfer,dsl,0
C001572,53,84.52,4406.91,3,0,34,one-year,bank_transfer,none,0
C000024,57,83.5,4712.15,2,0,17,month-to-month,electronic_check,fiber,0
C003363,60,57.29,3403.96,5,0,11,month-to-month,electronic_check,dsl,0
C001088,47,54.86,2557.24,4,0,68,one-year,mailed_check,dsl,0
C004674,60,60.21,3632.31,1,0,11,month-to-month,bank_transfer,dsl,0
C002694,68,44.73,3061.85,2,0,69,one-year,mailed_check,fiber,0
C007582,50,80.35,4017.3,3,0,76,two-year,electronic_check,none,0
C003398,1,118.26,111.13,4,0,69,month-to-month,bank_transfer,fiber,1
C003559,34,107.46,3613.15,4,0,61,two-year,electronic_check,dsl,0
C009156,61,94.38,5624.01,3,0,27,one-year,mailed_check,fiber,0
C002841,51,46.88,2310.73,5,0,38,one-year,mailed_check,dsl,0
C002311,5,48.0,226.42,1,0,57,month-to-month,credit_card,fiber,0
C008333,2,51.88,90.41,2,0,74,one-year,credit_card,none,0
C003234,42,109.37,4658.12,4,1,52,two-year,bank_transfer,fiber,0
C004152,66,72.21,4730.61,4,0,70,one-year,bank_transfer,dsl,0
C001309,62,90.94,5692.84,5,0,43,one-year,electronic_check,dsl,0
C000695,19,49.11,1029.03,2,0,61,two-year,credit_card,none,0
C009859,21,67.48,1364.16,3,0,37,month-to-month,mailed_check,dsl,0
C003752,70,98.9,6983.07,3,0,29,month-to-month,credit_card,dsl,0
C006337,6,67.81,373.11,5,0,31,two-year,electronic_check,dsl,0
C001227,71,51.16,3550.69,1,0,45,month-to-month,mailed_check,dsl,0
C001999,21,94.2,1905.73,4,1,15,month-to-month,mailed_check,dsl,0
C000276,34,77.73,2612.2,5,0,9,one-year,credit_card,dsl,0
C008176,12,70.03,863.48,2,0,38,one-year,credit_card,none,0
C007664,57,39.93,2236.19,2,0,87,one-year,credit_card,dsl,0
C005929,19,56.0,980.6,4,0,74,one-year,electronic_check,dsl,0
C002953,32,25.85,829.31,4,0,51,month-to-month,credit_card,fiber,0
C003637,36,59.24,2149.73,3,0,41,one-year,credit_card,dsl,0
C003906,52,60.68,3139.84,3,0,73,month-to-month,electronic_check,fiber,0
C004778,8,89.33,671.49,1,3,15,month-to-month,bank_transfer,fiber,1
C005845,12,110.58,1346.75,5,0,89,one-year,electronic_check,fiber,1
C009698,54,66.18,3630.05,2,0,58,month-to-month,mailed_check,dsl,0
C004117,10,76.77,798.79,1,1,9,one-year,credit_card,none,0
C007030,65,39.47,2514.58,5,2,53,one-year,credit_card,dsl,0
C001137,27,39.05,1011.81,1,0,70,month-to-month,electronic_check,dsl,0
C002767,72,57.75,4212.73,4,0,82,month-to-month,electronic_check,dsl,0
C002334,40,58.9,2389.44,1,1,21,one-year,bank_transfer,dsl,0
C007706,61,43.62,2608.27,2,0,12,month-to-month,mailed_check,dsl,0
C000942,66,34.77,2366.17,2,0,31,two-year,credit_card,fiber,0
C007662,31,75.78,2290.38,1,0,52,one-year,credit_card,none,0
C002490,25,114.71,2864.61,1,1,75,two-year,bank_transfer,dsl,1
C009679,12,83.65,978.14,4,0,38,two-year,electronic_check,none,0
C006290,30,103.49,3069.01,3,0,45,month-to-month,mailed_check,fiber,0
C004935,43,49.14,2094.89,1,1,30,one-year,bank_transfer,dsl,0
C003935,62,115.85,7123.85,1,0,42,month-to-month,bank_transfer,dsl,1
C006956,13,95.63,1213.97,2,0,19,month-to-month,bank_transfer,fiber,0
C002384,14,31.91,494.85,1,0,53,month-to-month,electronic_check,none,0
C000115,41,112.64,4572.5,5,0,40,two-year,mailed_check,none,0
C001863,27,52.48,1471.3,1,0,54,month-to-month,mailed_check,fiber,0
C009976,15,56.2,898.6,3,0,18,month-to-month,electronic_check,fiber,0
C003119,63,92.54,5774.97,2,0,39,month-to-month,electronic_check,fiber,0
C004258,44,59.2,2685.76,3,0,18,one-year,credit_card,dsl,0
C006705,3,62.68,71.48,3,1,40,month-to-month,bank_transfer,fiber,0
C000902,16,33.84,453.69,1,1,19,month-to-month,mailed_check,fiber,0
C002819,51,65.57,3325.8,5,0,56,month-to-month,electronic_check,fiber,0
C003822,40,84.01,3381.38,3,1,38,two-year,bank_transfer,none,0
C008161,27,40.58,1117.5,1,1,54,one-year,electronic_check,fiber,0
C006890,11,68.65,754.75,2,1,84,two-year,bank_transfer,dsl,0
C009090,38,69.46,2602.33,5,0,56,month-to-month,bank_transfer,fiber,0
C004699,2,42.03,89.94,4,0,52,month-to-month,electronic_check,fiber,0
C008918,51,53.13,2707.23,3,0,60,month-to-month,credit_card,fiber,0
C003802,58,32.78,1861.74,4,1,68,one-year,electronic_check,none,0
C006068,11,61.78,573.12,5,0,37,one-year,electronic_check,fiber,0
C005810,49,58.89,2813.44,2,0,51,two-year,bank_transfer,none,0
C003536,3,31.14,28.63,1,1,9,month-to-month,credit_card,fiber,0
C003825,66,107.58,7145.65,3,0,0,two-year,mailed_check,fiber,0
C008642,66,60.64,3968.23,4,0,24,month-to-month,bank_transfer,dsl,0
C008608,53,59.54,3204.49,4,1,86,month-to-month,credit_card,dsl,0
C004810,15,51.09,851.7,4,0,70,month-to-month,mailed_check,none,0
C001946,12,92.35,1060.04,1,0,7,month-to-month,mailed_check,dsl,1
C008600,60,81.79,4966.99,1,0,42,two-year,mailed_check,fiber,0
C007136,41,68.03,2769.46,4,0,43,two-year,bank_transfer,fiber,0
C005335,6,113.13,700.31,5,0,37,month-to-month,bank_transfer,fiber,0
C003488,32,99.92,3145.09,2,0,65,month-to-month,credit_card,dsl,1
C001610,56,91.52,5173.82,1,0,33,month-to-month,mailed_check,fiber,0
C007461,68,55.26,3741.01,2,0,68,one-year,bank_transfer,fiber,0
C008473,28,32.66,861.02,4,0,20,month-to-month,mailed_check,none,0
C004677,41,90.05,3702.1,2,0,76,one-year,bank_transfer,fiber,1
C004959,68,53.55,3665.98,1,0,54,one-year,credit_card,dsl,0
C005867,64,25.16,1648.71,3,0,5,month-to-month,bank_transfer,none,0
C008763,24,51.26,1138.67,2,0,5,one-year,electronic_check,dsl,0
C004761,62,23.77,1456.16,5,0,52,month-to-month,credit_card,none,0
C002194,48,99.6,4810.64,5,0,46,month-to-month,electronic_check,fiber,0
C008003,26,68.27,1760.66,1,0,0,two-year,mailed_check,none,0
C005701,28,60.77,1706.41,2,0,1,two-year,mailed_check,fiber,0
C005113,2,106.07,280.92,2,0,0,month-to-month,mailed_check,dsl,0
C000557,64,53.29,3414.23,4,0,30,month-to-month,electronic_check,dsl,0
C008065,47,20.23,965.91,1,0,12,month-to-month,credit_card,dsl,0
C005139,72,24.63,1711.41,1,0,37,one-year,credit_card,fiber,0
C001207,52,48.99,2483.26,3,0,14,month-to-month,electronic_check,none,0
C007033,44,35.35,1502.76,3,0,27,month-to-month,credit_card,fiber,0
C007309,23,55.09,1359.22,2,0,9,month-to-month,mailed_check,none,0
C001510,25,98.64,2394.15,1,0,11,month-to-month,mailed_check,dsl,0
C006769,15,42.27,604.5,2,0,75,one-year,electronic_check,fiber,0
C003829,11,115.03,1178.46,1,0,41,month-to-month,credit_card,fiber,1
C003732,29,57.84,1623.63,5,0,33,one-year,credit_card,fiber,0
C007957,36,60.66,2219.75,1,0,82,month-to-month,bank_transfer,none,0
C003211,20,117.33,2423.03,2,1,82,month-to-month,mailed_check,dsl,1
C003630,34,70.87,2500.1,2,0,36,month-to-month,bank_transfer,none,0
C001708,18,80.6,1479.89,2,0,5,one-year,mailed_check,fiber,0
C001845,45,27.98,1172.76,2,0,66,month-to-month,bank_transfer,fiber,0
C000266,33,52.79,1718.69,4,0,78,two-year,mailed_check,dsl,0
C005985,23,42.16,932.0,3,0,65,month-to-month,credit_card,fiber,0
C001140,64,38.93,2510.89,4,2,59,two-year,bank_transfer,fiber,0
C003162,12,43.25,528.98,2,1,54,month-to-month,bank_transfer,fiber,0
C006207,55,84.55,4644.74,3,0,86,month-to-month,bank_transfer,none,0
C002046,33,58.19,1955.83,4,0,69,one-year,mailed_check,fiber,0
C003730,52,42.34,2255.97,2,1,23,one-year,bank_transfer,none,0
C001909,68,57.03,3964.28,3,0,25,month-to-month,credit_card,dsl,0
C007307,15,103.42,1628.9,5,0,11,one-year,credit_card,dsl,0
C002660,32,62.27,1866.29,3,0,17,month-to-month,mailed_check,dsl,0
C000656,56,111.19,6251.94,4,0,78,two-year,electronic_check,dsl,0
C006660,5,97.2,539.28,1,1,29,month-to-month,bank_transfer,none,1
C001307,18,104.86,1763.51,3,0,25,month-to-month,bank_transfer,dsl,0
C009429,41,89.97,3720.7,4,0,79,month-to-month,credit_card,fiber,1
C000998,70,106.12,7405.31,5,1,4,one-year,bank_transfer,none,0
C007432,28,31.32,879.27,1,1,0,month-to-month,electronic_check,fiber,0
C002834,28,80.36,2251.71,4,0,50,month-to-month,mailed_check,fiber,0
C009178,14,66.1,903.19,2,2,13,two-year,bank_transfer,dsl,0
C005880,12,30.58,336.46,4,0,42,month-to-month,mailed_check,none,0
C001237,9,86.87,750.42,4,0,43,month-to-month,electronic_check,dsl,0
C002151,24,93.47,2168.48,5,0,10,one-year,credit_card,none,0
C007919,29,83.39,2412.44,3,0,66,month-to-month,credit_card,none,0
C009695,48,90.07,4357.05,3,0,59,month-to-month,bank_transfer,dsl,0
C007189,4,31.59,144.95,4,0,78,two-year,mailed_check,none,0
C008303,39,109.07,4189.84,4,3,5,two-year,bank_transfer,none,0
C006578,10,86.44,953.05,5,1,50,one-year,credit_card,fiber,0
C005091,28,30.34,825.57,3,0,35,month-to-month,electronic_check,fiber,0
C002186,22,46.06,1038.81,5,2,58,one-year,electronic_check,dsl,0
C001134,45,52.92,2343.61,3,0,40,month-to-month,credit_card,fiber,0
C005004,56,50.38,2824.05,3,0,47,month-to-month,mailed_check,fiber,0
C007974,10,23.41,208.8,2,1,52,one-year,electronic_check,none,0
C001303,65,36.18,2411.46,2,0,83,two-year,electronic_check,fiber,0
C008468,51,34.72,1804.74,2,0,87,month-to-month,electronic_check,fiber,0
C001627,43,78.3,3379.95,3,0,6,month-to-month,mailed_check,fiber,0
C009281,15,38.01,648.71,5,0,14,two-year,bank_transfer,fiber,0
C001522,14,24.45,353.78,4,0,28,two-year,bank_transfer,fiber,0
C009810,72,112.64,8125.76,2,0,37,two-year,electronic_check,fiber,0
C000358,7,56.37,333.75,5,1,47,month-to-month,credit_card,dsl,0
C000138,26,42.74,1159.17,3,0,8,one-year,bank_transfer,fiber,0
C000299,2,29.26,14.1,1,0,16,month-to-month,electronic_check,dsl,0
C001556,65,105.41,6871.89,3,0,19,month-to-month,mailed_check,dsl,0
C005099,22,43.26,941.61,5,2,63,two-year,mailed_check,dsl,0
C000382,69,98.34,6780.18,1,0,70,two-year,electronic_check,none,0
C008312,30,21.33,643.93,4,1,46,month-to-month,bank_transfer,fiber,0
C006948,28,72.33,2039.2,1,0,23,month-to-month,electronic_check,fiber,0
C004857,46,81.26,3749.72,4,0,16,one-year,mailed_check,dsl,0
C003180,17,45.47,800.59,4,0,81,one-year,mailed_check,fiber,0
C001439,69,77.5,5280.26,3,0,84,month-to-month,electronic_check,dsl,0
C007269,43,34.32,1425.19,5,0,61,two-year,electronic_check,dsl,0
C005673,47,95.7,4534.8,5,0,74,month-to-month,credit_card,fiber,0
C000946,71,25.71,1796.9,2,0,85,month-to-month,credit_card,none,0
C002390,33,46.08,1580.15,4,0,69,one-year,electronic_check,fiber,0
C005498,72,86.05,6245.06,5,0,3,month-to-month,bank_transfer,dsl,0
C007073,17,24.31,426.66,2,0,62,month-to-month,credit_card,none,0
C009230,40,112.1,4540.57,1,0,29,month-to-month,credit_card,fiber,0
C002721,49,106.35,5145.11,2,1,89,month-to-month,mailed_check,dsl,1
C001932,61,77.39,4708.19,5,1,64,month-to-month,bank_transfer,none,0
C007423,55,21.09,1151.5,2,0,25,one-year,mailed_check,dsl,0
C003236,27,112.54,2943.89,1,0,73,two-year,bank_transfer,dsl,0
C003140,36,48.26,1731.52,5,0,13,month-to-month,credit_card,none,0
C004163,15,77.83,1205.26,3,2,72,month-to-month,credit_card,fiber,0
C008888,41,89.59,3621.55,3,0,49,month-to-month,mailed_check,fiber,0
C003807,12,98.85,1124.96,2,0,36,month-to-month,bank_transfer,fiber,1
C009479,46,66.97,3073.84,1,1,55,month-to-month,mailed_check,dsl,0
C006983,1,39.6,112.64,2,0,51,one-year,bank_transfer,fiber,0
C008904,44,25.4,1126.26,3,0,38,one-year,mailed_check,fiber,0
C009722,9,92.29,890.05,2,0,46,month-to-month,electronic_check,dsl,0
C004154,17,67.0,1173.78,3,1,4,month-to-month,electronic_check,fiber,0
C004172,37,22.48,845.33,3,0,78,two-year,electronic_check,fiber,0
C000796,70,71.94,5071.71,4,0,65,month-to-month,electronic_check,dsl,0
C002416,45,40.61,1845.52,3,0,52,one-year,credit_card,none,0
C007170,65,71.86,4744.26,2,0,37,month-to-month,electronic_check,fiber,0
C006139,33,37.05,1249.94,2,0,89,month-to-month,credit_card,dsl,0
C000785,43,93.76,4002.79,3,0,64,month-to-month,credit_card,fiber,0
C007067,12,116.45,1386.32,5,0,58,month-to-month,electronic_check,fiber,1
C003158,49,44.12,2136.08,2,0,47,one-year,bank_transfer,fiber,0
C000123,34,75.43,2542.97,1,0,83,month-to-month,electronic_check,fiber,0
C009457,44,46.7,2027.87,2,0,81,one-year,electronic_check,dsl,0
C009246,67,78.4,5281.49,4,0,20,month-to-month,bank_transfer,fiber,0
C002172,72,93.54,6617.22,2,0,71,one-year,bank_transfer,dsl,0
C002169,71,22.18,1557.63,3,1,5,month-to-month,electronic_check,fiber,0
C006880,23,79.16,1828.16,2,2,14,month-to-month,bank_transfer,dsl,0
C004009,9,23.22,97.09,4,0,76,one-year,electronic_check,fiber,0
C009296,55,33.65,1895.05,2,0,31,one-year,credit_card,dsl,0
C004340,4,25.38,108.99,3,0,89,two-year,bank_transfer,fiber,0
C000910,56,116.12,6424.52,1,0,73,two-year,bank_transfer,none,0
C006268,20,24.97,464.14,4,1,62,month-to-month,electronic_check,dsl,0
C007771,3,46.96,70.43,5,0,28,month-to-month,electronic_check,dsl,0
C002309,39,59.46,2307.2,3,0,50,month-to-month,mailed_check,dsl,0
C009658,57,54.97,3109.1,2,2,1,two-year,electronic_check,fiber,0
C003634,70,30.78,2149.69,5,0,25,two-year,mailed_check,dsl,0
C001257,40,31.07,1233.45,4,1,20,one-year,mailed_check,fiber,0
C006591,70,43.67,3089.08,5,0,62,month-to-month,electronic_check,fiber,0
C004458,9,78.68,605.3,2,0,3,one-year,electronic_check,dsl,0
C006133,30,117.49,3491.39,5,2,23,month-to-month,bank_transfer,dsl,0
C001178,19,57.15,1090.62,1,1,36,month-to-month,bank_transfer,fiber,0
C004652,24,36.3,855.39,3,0,32,month-to-month,mailed_check,fiber,0
C006218,2,72.33,93.33,4,0,45,two-year,mailed_check,dsl,0
C003650,9,52.23,452.66,5,0,54,month-to-month,credit_card,dsl,0
C000442,10,101.87,908.95,3,2,45,two-year,electronic_check,fiber,0
C003415,30,102.77,3152.97,3,0,77,one-year,bank_transfer,fiber,0
C001399,22,101.37,2202.11,4,0,5,one-year,bank_transfer,none,0
C001457,33,92.38,3029.11,4,1,2,month-to-month,mailed_check,dsl,0
C007524,30,86.61,2592.48,1,0,5,two-year,bank_transfer,fiber,0
C005744,2,97.29,179.9,3,0,13,month-to-month,credit_card,none,1
C001054,6,22.77,236.22,5,1,32,month-to-month,bank_transfer,fiber,0
C008998,7,44.81,317.83,2,0,14,month-to-month,credit_card,none,0
C003275,67,57.15,3826.81,3,0,63,month-to-month,mailed_check,fiber,0
C001463,4,46.66,196.22,4,1,49,one-year,electronic_check,none,0
C003699,55,31.29,1633.59,2,0,73,month-to-month,mailed_check,dsl,0
C003759,41,39.3,1512.45,5,0,83,month-to-month,electronic_check,fiber,0
C000929,42,24.59,1001.51,4,0,67,one-year,bank_transfer,dsl,0
C005511,58,98.27,5674.63,2,1,31,one-year,mailed_check,dsl,0
C006468,38,101.59,3813.68,4,2,31,month-to-month,bank_transfer,dsl,0
C008412,17,93.71,1568.0,5,1,32,two-year,mailed_check,fiber,0
C001829,71,94.47,6774.93,2,0,31,two-year,mailed_check,fiber,0
C002928,14,20.48,333.56,2,0,40,one-year,bank_transfer,fiber,0
C008295,50,45.68,2311.27,4,0,35,month-to-month,electronic_check,dsl,0
C006538,24,98.98,2284.77,3,1,83,month-to-month,mailed_check,dsl,1
C004221,38,52.78,2001.94,5,0,75,two-year,mailed_check,none,0
C003546,30,94.59,2818.38,2,0,43,month-to-month,bank_transfer,fiber,0
C005598,55,27.08,1567.75,2,0,9,month-to-month,bank_transfer,dsl,0
C008937,72,52.7,3767.59,2,0,85,month-to-month,credit_card,fiber,0
C007318,39,66.78,2631.49,4,2,46,month-to-month,credit_card,fiber,0
C008350,10,93.85,965.28,4,0,41,one-year,electronic_check,none,0
C002011,29,117.65,3425.74,5,0,66,one-year,electronic_check,fiber,1
C000913,71,47.26,3330.65,3,0,31,one-year,electronic_check,dsl,0
C008248,31,108.05,3292.63,1,0,82,month-to-month,credit_card,none,1
C007265,44,30.3,1355.87,5,1,5,two-year,credit_card,fiber,0
C003219,32,101.2,3220.4,2,0,11,one-year,mailed_check,fiber,0
C002606,39,97.86,3764.09,4,1,43,one-year,bank_transfer,dsl,0
C003264,38,86.59,3336.08,4,0,44,month-to-month,credit_card,dsl,0
C004928,14,99.42,1468.5,4,1,64,two-year,electronic_check,fiber,0
C008661,8,75.53,558.18,4,2,50,two-year,mailed_check,dsl,0
C006564,3,35.34,88.7,1,0,26,month-to-month,credit_card,fiber,0
C008129,9,32.43,254.47,2,0,51,month-to-month,credit_card,none,0
C000006,7,97.4,698.7,1,0,42,month-to-month,bank_transfer,fiber,1
C002980,52,59.83,3144.27,1,0,40,one-year,bank_transfer,fiber,0
C006583,52,58.28,3006.6,1,0,53,one-year,bank_transfer,dsl,0
C003361,54,110.1,5977.21,4,2,71,month-to-month,bank_transfer,dsl,1
C004774,20,97.77,1964.5,4,0,0,one-year,credit_card,none,0
C001943,3,79.66,191.75,2,0,44,month-to-month,electronic_check,none,0
C007452,62,89.1,5517.36,1,0,63,month-to-month,credit_card,dsl,0
C005499,3,97.12,338.17,2,0,64,two-year,bank_transfer,fiber,1
C001635,39,46.29,1856.38,3,0,46,month-to-month,mailed_check,fiber,0
C001141,25,35.67,961.38,5,0,8,one-year,electronic_check,none,0
C002041,65,39.74,2599.81,5,0,57,month-to-month,mailed_check,none,0
C006703,9,70.32,659.75,3,0,79,one-year,credit_card,dsl,0
C007818,50,49.34,2528.73,3,2,10,month-to-month,electronic_check,fiber,0
C002070,14,86.53,1247.53,5,0,82,month-to-month,bank_transfer,dsl,0
C003134,52,45.84,2390.33,5,0,79,two-year,electronic_check,fiber,0
C005160,28,34.65,925.47,3,0,42,two-year,credit_card,dsl,0
C008331,18,65.11,1197.04,5,0,35,month-to-month,bank_transfer,none,0
C005275,16,33.43,525.74,2,0,12,month-to-month,mailed_check,fiber,0
C002242,33,90.36,2996.47,1,0,27,month-to-month,bank_transfer,none,0
C001474,71,31.5,2274.64,2,0,61,month-to-month,credit_card,fiber,0
C008590,30,24.21,709.09,2,1,79,month-to-month,credit_card,none,0
C001889,33,82.82,2631.27,5,0,40,one-year,credit_card,dsl,0
C003435,44,98.4,4347.7,3,0,56,month-to-month,electronic_check,fiber,0
C007593,47,56.59,2693.27,3,0,60,month-to-month,mailed_check,none,0
C007745,9,27.89,265.69,5,1,45,one-year,credit_card,dsl,0
C003705,37,62.0,2252.26,2,0,47,two-year,credit_card,dsl,0
C002021,48,117.98,5675.53,1,0,75,month-to-month,electronic_check,dsl,0
C004020,10,50.33,544.39,2,0,51,month-to-month,electronic_check,dsl,0
C008830,68,43.13,2935.56,3,0,58,month-to-month,electronic_check,dsl,0
C008443,2,103.49,211.23,3,0,82,month-to-month,mailed_check,dsl,1
C003500,5,21.83,51.15,4,0,45,month-to-month,mailed_check,fiber,0
C002658,49,34.24,1699.71,2,0,48,one-year,electronic_check,none,0
C008456,70,33.46,2346.32,1,0,1,month-to-month,electronic_check,fiber,0
C006888,8,99.59,825.56,1,0,25,month-to-month,electronic_check,fiber,1
C001130,30,48.75,1481.84,3,0,19,one-year,bank_transfer,fiber,0
C005557,19,27.31,511.53,4,0,89,month-to-month,mailed_check,fiber,0
C007358,64,112.16,7239.9,1,0,32,one-year,electronic_check,dsl,0
C001819,22,116.91,2515.36,5,1,67,one-year,mailed_check,none,0
C007538,22,105.44,2298.67,5,1,70,two-year,mailed_check,none,1
C009386,58,73.49,4315.98,1,0,87,month-to-month,credit_card,fiber,0
C004318,62,97.67,6129.2,5,1,22,month-to-month,electronic_check,dsl,0
C009604,32,108.79,3387.21,1,0,67,month-to-month,electronic_check,fiber,0
C004144,10,24.98,153.6,4,0,74,two-year,electronic_check,dsl,0
C004669,31,107.08,3363.65,2,0,26,one-year,electronic_check,fiber,0
C001236,1,62.07,31.0,4,1,36,two-year,mailed_check,fiber,0
C005476,19,68.4,1295.96,3,0,22,month-to-month,credit_card,fiber,0
C009836,43,79.3,3468.77,1,0,5,month-to-month,electronic_check,none,0
C001856,27,43.34,1222.67,1,0,66,month-to-month,credit_card,dsl,0
C002282,24,35.83,860.35,5,1,41,two-year,electronic_check,dsl,0
C008693,56,41.91,2416.57,5,1,19,month-to-month,electronic_check,none,0
C009320,21,77.83,1628.55,5,0,32,month-to-month,mailed_check,fiber,1
C004093,33,42.26,1397.75,5,1,12,month-to-month,electronic_check,dsl,0
C007061,4,93.74,343.03,2,0,85,month-to-month,credit_card,dsl,1
C005200,32,85.14,2754.58,3,0,68,month-to-month,electronic_check,dsl,0
C006401,55,77.27,4258.12,3,0,16,month-to-month,electronic_check,fiber,0
C009929,17,61.48,1051.7,3,0,27,month-to-month,electronic_check,dsl,0
C003421,57,104.28,5950.84,5,0,16,one-year,credit_card,dsl,0
C009269,47,73.84,3483.39,2,1,44,month-to-month,mailed_check,fiber,0
C000386,5,28.6,139.72,2,0,70,two-year,credit_card,dsl,0
C008548,7,52.56,381.55,5,0,63,month-to-month,mailed_check,none,0
C001628,28,40.16,1184.34,4,0,30,month-to-month,electronic_check,fiber,0
C003585,16,56.19,910.93,1,0,56,one-year,credit_card,none,0
C007412,48,111.5,5362.89,2,0,40,month-to-month,credit_card,dsl,0
C002714,37,47.37,1796.76,1,0,26,month-to-month,bank_transfer,dsl,0
C007171,58,104.21,5980.25,3,0,84,one-year,mailed_check,none,0
C008435,6,69.85,466.96,1,1,32,month-to-month,mailed_check,none,1
C009321,50,88.95,4553.79,2,0,85,two-year,bank_transfer,none,0
C005659,54,67.8,3623.95,4,0,64,month-to-month,electronic_check,fiber,0
C003189,61,100.17,6182.35,3,0,70,two-year,bank_transfer,none,0
C009968,18,99.89,1837.36,1,0,83,one-year,credit_card,dsl,0
C004305,56,66.54,3774.51,3,0,24,one-year,credit_card,fiber,0
C000909,7,33.37,152.86,4,0,0,one-year,mailed_check,dsl,0
C005385,64,50.82,3271.94,1,1,53,two-year,mailed_check,dsl,0
C001996,40,93.49,3714.91,2,0,27,two-year,credit_card,dsl,0
C001866,8,71.76,511.13,2,0,66,month-to-month,bank_transfer,fiber,1
C001842,59,92.28,5453.39,2,0,8,one-year,electronic_check,dsl,0
C002497,64,70.23,4396.12,3,0,68,one-year,credit_card,fiber,0
C000201,66,37.22,2456.49,1,0,4,two-year,mailed_check,dsl,0
C007905,68,108.93,7472.87,1,1,86,month-to-month,electronic_check,dsl,1
C007724,64,29.64,1931.82,3,0,42,one-year,credit_card,dsl,0
C005054,4,103.95,463.09,2,1,15,one-year,bank_transfer,fiber,0
C005889,21,26.04,509.4,5,0,79,one-year,credit_card,fiber,0
C004006,19,31.83,627.41,2,1,16,two-year,mailed_check,fiber,0
C009901,17,60.27,1038.65,3,1,14,two-year,bank_transfer,none,0
C002702,16,75.25,1098.56,2,1,24,month-to-month,credit_card,dsl,0
